OpenJDK 64-Bit Server VM (25.252-b09) for linux-amd64 JRE (1.8.0_252-8u252-b09-1ubuntu1-b09), built on Apr 16 2020 08:47:49 by "buildd" with gcc 9.3.0
2021-01-22T01:08:08.217+0800: 7.909: [GC (Allocation Failure) [PSYoungGen: 532624K->122162K(555008K)] 1704476K->1382895K(1953280K), 0.0230547 secs] [Times: user=0.17 sys=0.01, real=0.03 secs] 
2021-01-22T01:08:08.288+0800: 7.979: [GC (Allocation Failure) [PSYoungGen: 531762K->115703K(553472K)] 1792495K->1457546K(1951744K), 0.0207275 secs] [Times: user=0.13 sys=0.02, real=0.03 secs] 
2021-01-22T01:08:08.309+0800: 8.001: [Full GC (Ergonomics) [PSYoungGen: 115703K->0K(553472K)] [ParOldGen: 1341843K->371126K(1398272K)] 1457546K->371126K(1951744K), [Metaspace: 2817K->2817K(1056768K)], 0.0393198 secs] [Times: user=0.29 sys=0.00, real=0.04 secs] 
2021-01-22T01:08:08.392+0800: 8.083: [GC (Allocation Failure) [PSYoungGen: 409600K->126515K(555520K)] 780726K->497641K(1953792K), 0.0128907 secs] [Times: user=0.10 sys=0.01, real=0.01 secs] 
2021-01-22T01:08:08.457+0800: 8.148: [GC (Allocation Failure) [PSYoungGen: 539699K->112698K(556032K)] 910825K->571846K(1954304K), 0.0203469 secs] [Times: user=0.15 sys=0.00, real=0.02 secs] 
2021-01-22T01:08:08.521+0800: 8.212: [GC (Allocation Failure) [PSYoungGen: 525882K->128558K(555008K)] 985030K->663873K(1953280K), 0.0202720 secs] [Times: user=0.15 sys=0.00, real=0.02 secs] 
2021-01-22T01:08:08.587+0800: 8.278: [GC (Allocation Failure) [PSYoungGen: 541742K->127151K(540672K)] 1077057K->746553K(1938944K), 0.0214132 secs] [Times: user=0.15 sys=0.00, real=0.03 secs] 
2021-01-22T01:08:08.654+0800: 8.345: [GC (Allocation Failure) [PSYoungGen: 540335K->116822K(557056K)] 1159737K->822603K(1955328K), 0.0221868 secs] [Times: user=0.17 sys=0.00, real=0.02 secs] 
2021-01-22T01:08:08.740+0800: 8.432: [GC (Allocation Failure) [PSYoungGen: 530518K->123114K(555520K)] 1236299K->905163K(1953792K), 0.0260111 secs] [Times: user=0.18 sys=0.01, real=0.02 secs] 
2021-01-22T01:08:08.813+0800: 8.504: [GC (Allocation Failure) [PSYoungGen: 536810K->128770K(556032K)] 1318859K->990586K(1954304K), 0.0212498 secs] [Times: user=0.16 sys=0.00, real=0.02 secs] 
2021-01-22T01:08:08.879+0800: 8.570: [GC (Allocation Failure) [PSYoungGen: 544002K->112487K(557056K)] 1405818K->1056392K(1955328K), 0.0272031 secs] [Times: user=0.19 sys=0.00, real=0.02 secs] 
2021-01-22T01:08:08.951+0800: 8.643: [GC (Allocation Failure) [PSYoungGen: 527719K->119107K(559616K)] 1471624K->1134948K(1957888K), 0.0201779 secs] [Times: user=0.15 sys=0.00, real=0.02 secs] 
2021-01-22T01:08:09.021+0800: 8.712: [GC (Allocation Failure) [PSYoungGen: 537411K->117871K(557568K)] 1553252K->1214241K(1955840K), 0.0205703 secs] [Times: user=0.16 sys=0.00, real=0.02 secs] 
2021-01-22T01:08:09.086+0800: 8.777: [GC (Allocation Failure) [PSYoungGen: 536175K->123044K(561664K)] 1632545K->1301508K(1959936K), 0.0210587 secs] [Times: user=0.16 sys=0.00, real=0.02 secs] 
2021-01-22T01:08:09.154+0800: 8.845: [GC (Allocation Failure) [PSYoungGen: 546980K->123477K(561152K)] 1725444K->1387369K(1959424K), 0.0224947 secs] [Times: user=0.18 sys=0.00, real=0.02 secs] 
2021-01-22T01:08:09.234+0800: 8.925: [GC (Allocation Failure) [PSYoungGen: 547413K->118077K(563200K)] 1811305K->1467123K(1961472K), 0.0278057 secs] [Times: user=0.22 sys=0.00, real=0.03 secs] 
2021-01-22T01:08:09.262+0800: 8.954: [Full GC (Ergonomics) [PSYoungGen: 118077K->0K(563200K)] [ParOldGen: 1349046K->373981K(1398272K)] 1467123K->373981K(1961472K), [Metaspace: 2817K->2817K(1056768K)], 0.0435495 secs] [Times: user=0.31 sys=0.00, real=0.04 secs] 
2021-01-22T01:08:09.361+0800: 9.052: [GC (Allocation Failure) [PSYoungGen: 426496K->125263K(562176K)] 800477K->499245K(1960448K), 0.0161015 secs] [Times: user=0.12 sys=0.00, real=0.01 secs] 
2021-01-22T01:08:09.432+0800: 9.123: [GC (Allocation Failure) [PSYoungGen: 551759K->121538K(564224K)] 925741K->575288K(1962496K), 0.0233197 secs] [Times: user=0.18 sys=0.00, real=0.02 secs] 
2021-01-22T01:08:09.525+0800: 9.216: [GC (Allocation Failure) [PSYoungGen: 550082K->113750K(563200K)] 1003832K->651522K(1961472K), 0.0306740 secs] [Times: user=0.20 sys=0.01, real=0.03 secs] 
2021-01-22T01:08:09.614+0800: 9.305: [GC (Allocation Failure) [PSYoungGen: 542144K->123402K(564736K)] 1079916K->738267K(1963008K), 0.0254952 secs] [Times: user=0.20 sys=0.00, real=0.03 secs] 
2021-01-22T01:08:09.690+0800: 9.381: [GC (Allocation Failure) [PSYoungGen: 553482K->126950K(557056K)] 1168347K->828993K(1955328K), 0.0255539 secs] [Times: user=0.19 sys=0.00, real=0.02 secs] 
2021-01-22T01:08:09.764+0800: 9.455: [GC (Allocation Failure) [PSYoungGen: 557030K->116224K(564224K)] 1259073K->905541K(1962496K), 0.0231156 secs] [Times: user=0.17 sys=0.00, real=0.02 secs] 
2021-01-22T01:08:09.831+0800: 9.522: [GC (Allocation Failure) [PSYoungGen: 545280K->120717K(563712K)] 1334597K->987075K(1961984K), 0.0201675 secs] [Times: user=0.15 sys=0.00, real=0.02 secs] 
2021-01-22T01:08:09.896+0800: 9.587: [GC (Allocation Failure) [PSYoungGen: 549773K->128262K(562176K)] 1416131K->1071513K(1960448K), 0.0270945 secs] [Times: user=0.20 sys=0.00, real=0.03 secs] 
2021-01-22T01:08:09.970+0800: 9.661: [GC (Allocation Failure) [PSYoungGen: 556806K->120683K(563712K)] 1500057K->1148225K(1961984K), 0.0212688 secs] [Times: user=0.17 sys=0.00, real=0.02 secs] 
2021-01-22T01:08:10.039+0800: 9.730: [GC (Allocation Failure) [PSYoungGen: 549227K->121599K(566272K)] 1576769K->1231033K(1964544K), 0.0222326 secs] [Times: user=0.17 sys=0.00, real=0.02 secs] 
2021-01-22T01:08:10.110+0800: 9.801: [GC (Allocation Failure) [PSYoungGen: 554239K->123531K(565248K)] 1663673K->1313816K(1963520K), 0.0228789 secs] [Times: user=0.18 sys=0.00, real=0.02 secs] 
2021-01-22T01:08:10.183+0800: 9.874: [GC (Allocation Failure) [PSYoungGen: 556171K->129696K(562688K)] 1746456K->1402698K(1960960K), 0.0229695 secs] [Times: user=0.17 sys=0.00, real=0.02 secs] 
2021-01-22T01:08:10.257+0800: 9.948: [GC (Allocation Failure) [PSYoungGen: 560288K->130021K(560640K)] 1833290K->1496400K(1958912K), 0.0250503 secs] [Times: user=0.20 sys=0.00, real=0.03 secs] 
2021-01-22T01:08:10.282+0800: 9.973: [Full GC (Ergonomics) [PSYoungGen: 130021K->0K(560640K)] [ParOldGen: 1366378K->382987K(1398272K)] 1496400K->382987K(1958912K), [Metaspace: 2817K->2817K(1056768K)], 0.0449640 secs] [Times: user=0.33 sys=0.00, real=0.04 secs] 
2021-01-22T01:08:10.375+0800: 10.066: [GC (Allocation Failure) [PSYoungGen: 430592K->125375K(563200K)] 813579K->508362K(1961472K), 0.0128273 secs] [Times: user=0.10 sys=0.01, real=0.02 secs] 
2021-01-22T01:08:10.434+0800: 10.125: [GC (Allocation Failure) [PSYoungGen: 552895K->131542K(559104K)] 935882K->597332K(1957376K), 0.0209815 secs] [Times: user=0.16 sys=0.00, real=0.02 secs] 
2021-01-22T01:08:10.504+0800: 10.195: [GC (Allocation Failure) [PSYoungGen: 559062K->134694K(556544K)] 1024852K->690406K(1954816K), 0.0244908 secs] [Times: user=0.18 sys=0.01, real=0.03 secs] 
2021-01-22T01:08:10.578+0800: 10.269: [GC (Allocation Failure) [PSYoungGen: 554022K->121440K(559104K)] 1109734K->766309K(1957376K), 0.0218027 secs] [Times: user=0.16 sys=0.00, real=0.03 secs] 
2021-01-22T01:08:10.659+0800: 10.350: [GC (Allocation Failure) [PSYoungGen: 540768K->120123K(560128K)] 1185637K->844897K(1958400K), 0.0254040 secs] [Times: user=0.19 sys=0.00, real=0.02 secs] 
2021-01-22T01:08:10.735+0800: 10.426: [GC (Allocation Failure) [PSYoungGen: 540886K->125408K(559616K)] 1265661K->931583K(1957888K), 0.0231677 secs] [Times: user=0.18 sys=0.00, real=0.02 secs] 
2021-01-22T01:08:10.804+0800: 10.495: [GC (Allocation Failure) [PSYoungGen: 546272K->120314K(562176K)] 1352447K->1005769K(1960448K), 0.0213577 secs] [Times: user=0.17 sys=0.00, real=0.02 secs] 
2021-01-22T01:08:10.875+0800: 10.566: [GC (Allocation Failure) [PSYoungGen: 544762K->113324K(561152K)] 1430217K->1078728K(1959424K), 0.0196423 secs] [Times: user=0.15 sys=0.00, real=0.02 secs] 
2021-01-22T01:08:10.942+0800: 10.633: [GC (Allocation Failure) [PSYoungGen: 537772K->128655K(560128K)] 1503176K->1169624K(1958400K), 0.0213529 secs] [Times: user=0.16 sys=0.00, real=0.02 secs] 
2021-01-22T01:08:11.014+0800: 10.705: [GC (Allocation Failure) [PSYoungGen: 551055K->120664K(560640K)] 1592024K->1242813K(1958912K), 0.0219092 secs] [Times: user=0.17 sys=0.00, real=0.02 secs] 
2021-01-22T01:08:11.092+0800: 10.783: [GC (Allocation Failure) [PSYoungGen: 543064K->120738K(562688K)] 1665213K->1319745K(1960960K), 0.0226901 secs] [Times: user=0.18 sys=0.00, real=0.02 secs] 
2021-01-22T01:08:11.165+0800: 10.856: [GC (Allocation Failure) [PSYoungGen: 546210K->116515K(561664K)] 1745217K->1398354K(1959936K), 0.0213359 secs] [Times: user=0.16 sys=0.00, real=0.02 secs] 
2021-01-22T01:08:11.236+0800: 10.927: [GC (Allocation Failure) [PSYoungGen: 541987K->119300K(563712K)] 1823826K->1482995K(1961984K), 0.0211336 secs] [Times: user=0.16 sys=0.00, real=0.02 secs] 
2021-01-22T01:08:11.258+0800: 10.949: [Full GC (Ergonomics) [PSYoungGen: 119300K->0K(563712K)] [ParOldGen: 1363694K->360901K(1398272K)] 1482995K->360901K(1961984K), [Metaspace: 2817K->2817K(1056768K)], 0.0392739 secs] [Times: user=0.27 sys=0.01, real=0.04 secs] 
2021-01-22T01:08:11.344+0800: 11.035: [GC (Allocation Failure) [PSYoungGen: 427520K->114792K(562688K)] 788421K->475694K(1960960K), 0.0120676 secs] [Times: user=0.09 sys=0.00, real=0.01 secs] 
2021-01-22T01:08:11.401+0800: 11.092: [GC (Allocation Failure) [PSYoungGen: 541861K->133085K(557568K)] 902762K->570432K(1955840K), 0.0205013 secs] [Times: user=0.16 sys=0.00, real=0.02 secs] 
2021-01-22T01:08:11.469+0800: 11.160: [GC (Allocation Failure) [PSYoungGen: 555485K->118662K(560640K)] 992832K->643639K(1958912K), 0.0203229 secs] [Times: user=0.16 sys=0.00, real=0.02 secs] 
2021-01-22T01:08:11.535+0800: 11.226: [GC (Allocation Failure) [PSYoungGen: 541062K->128038K(559616K)] 1066039K->732418K(1957888K), 0.0212011 secs] [Times: user=0.16 sys=0.00, real=0.02 secs] 
2021-01-22T01:08:11.603+0800: 11.294: [GC (Allocation Failure) [PSYoungGen: 550438K->117031K(560640K)] 1154818K->807425K(1958912K), 0.0209411 secs] [Times: user=0.16 sys=0.00, real=0.02 secs] 
2021-01-22T01:08:11.671+0800: 11.362: [GC (Allocation Failure) [PSYoungGen: 539431K->125386K(561664K)] 1229825K->898157K(1959936K), 0.0214210 secs] [Times: user=0.16 sys=0.00, real=0.02 secs] 
2021-01-22T01:08:11.742+0800: 11.433: [GC (Allocation Failure) [PSYoungGen: 549322K->116690K(561152K)] 1322093K->979642K(1959424K), 0.0207102 secs] [Times: user=0.16 sys=0.00, real=0.02 secs] 
2021-01-22T01:08:11.812+0800: 11.503: [GC (Allocation Failure) [PSYoungGen: 540626K->122163K(563712K)] 1403578K->1062928K(1961984K), 0.0238504 secs] [Times: user=0.18 sys=0.00, real=0.02 secs] 
2021-01-22T01:08:11.885+0800: 11.576: [GC (Allocation Failure) [PSYoungGen: 549171K->126017K(562176K)] 1489936K->1147130K(1960448K), 0.0209020 secs] [Times: user=0.16 sys=0.00, real=0.02 secs] 
2021-01-22T01:08:11.951+0800: 11.642: [GC (Allocation Failure) [PSYoungGen: 553025K->127767K(562176K)] 1574138K->1231126K(1960448K), 0.0215550 secs] [Times: user=0.17 sys=0.00, real=0.02 secs] 
2021-01-22T01:08:12.021+0800: 11.712: [GC (Allocation Failure) [PSYoungGen: 554263K->117406K(562688K)] 1657622K->1306974K(1960960K), 0.0219994 secs] [Times: user=0.17 sys=0.00, real=0.02 secs] 
2021-01-22T01:08:12.093+0800: 11.784: [GC (Allocation Failure) [PSYoungGen: 543902K->127472K(561152K)] 1733470K->1395393K(1959424K), 0.0225102 secs] [Times: user=0.17 sys=0.00, real=0.02 secs] 
2021-01-22T01:08:12.164+0800: 11.856: [GC (Allocation Failure) [PSYoungGen: 552944K->121606K(562176K)] 1820865K->1478548K(1960448K), 0.0226207 secs] [Times: user=0.17 sys=0.00, real=0.02 secs] 
2021-01-22T01:08:12.188+0800: 11.879: [Full GC (Ergonomics) [PSYoungGen: 121606K->0K(562176K)] [ParOldGen: 1356942K->375888K(1398272K)] 1478548K->375888K(1960448K), [Metaspace: 2817K->2817K(1056768K)], 0.0427856 secs] [Times: user=0.31 sys=0.00, real=0.05 secs] 
2021-01-22T01:08:12.275+0800: 11.966: [GC (Allocation Failure) [PSYoungGen: 425472K->126703K(562688K)] 801360K->502591K(1960960K), 0.0144705 secs] [Times: user=0.11 sys=0.00, real=0.02 secs] 
2021-01-22T01:08:12.338+0800: 12.029: [GC (Allocation Failure) [PSYoungGen: 554223K->121432K(563200K)] 930111K->582679K(1961472K), 0.0225740 secs] [Times: user=0.17 sys=0.00, real=0.03 secs] 
2021-01-22T01:08:12.414+0800: 12.105: [GC (Allocation Failure) [PSYoungGen: 548952K->126366K(564224K)] 1010199K->669809K(1962496K), 0.0210796 secs] [Times: user=0.16 sys=0.00, real=0.02 secs] 
2021-01-22T01:08:12.483+0800: 12.174: [GC (Allocation Failure) [PSYoungGen: 555934K->126707K(564224K)] 1099377K->757112K(1962496K), 0.0218180 secs] [Times: user=0.17 sys=0.00, real=0.02 secs] 
2021-01-22T01:08:12.553+0800: 12.245: [GC (Allocation Failure) [PSYoungGen: 556275K->130161K(561152K)] 1186680K->847049K(1959424K), 0.0228095 secs] [Times: user=0.17 sys=0.00, real=0.02 secs] 
2021-01-22T01:08:12.623+0800: 12.314: [GC (Allocation Failure) [PSYoungGen: 556525K->121050K(562688K)] 1273412K->928265K(1960960K), 0.0211580 secs] [Times: user=0.16 sys=0.00, real=0.02 secs] 
2021-01-22T01:08:12.694+0800: 12.385: [GC (Allocation Failure) [PSYoungGen: 547546K->117680K(563200K)] 1354761K->1011263K(1961472K), 0.0213259 secs] [Times: user=0.17 sys=0.00, real=0.02 secs] 
2021-01-22T01:08:12.762+0800: 12.453: [GC (Allocation Failure) [PSYoungGen: 545200K->129284K(557056K)] 1438783K->1101465K(1955328K), 0.0219094 secs] [Times: user=0.17 sys=0.00, real=0.02 secs] 
2021-01-22T01:08:12.832+0800: 12.523: [GC (Allocation Failure) [PSYoungGen: 556804K->129058K(561152K)] 1528985K->1181693K(1959424K), 0.0215216 secs] [Times: user=0.16 sys=0.00, real=0.02 secs] 
2021-01-22T01:08:12.902+0800: 12.593: [GC (Allocation Failure) [PSYoungGen: 553506K->120005K(561664K)] 1606141K->1258190K(1959936K), 0.0219843 secs] [Times: user=0.17 sys=0.00, real=0.02 secs] 
2021-01-22T01:08:12.974+0800: 12.665: [GC (Allocation Failure) [PSYoungGen: 544453K->127249K(562176K)] 1682638K->1345359K(1960448K), 0.0253512 secs] [Times: user=0.19 sys=0.00, real=0.03 secs] 
2021-01-22T01:08:13.053+0800: 12.744: [GC (Allocation Failure) [PSYoungGen: 552721K->124149K(562176K)] 1770831K->1427442K(1960448K), 0.0227358 secs] [Times: user=0.18 sys=0.00, real=0.02 secs] 
2021-01-22T01:08:13.077+0800: 12.768: [Full GC (Ergonomics) [PSYoungGen: 124149K->0K(562176K)] [ParOldGen: 1303292K->368875K(1398272K)] 1427442K->368875K(1960448K), [Metaspace: 2817K->2817K(1056768K)], 0.0411117 secs] [Times: user=0.29 sys=0.00, real=0.05 secs] 
2021-01-22T01:08:13.164+0800: 12.855: [GC (Allocation Failure) [PSYoungGen: 425472K->130191K(561152K)] 794347K->499067K(1959424K), 0.0131237 secs] [Times: user=0.10 sys=0.00, real=0.01 secs] 
2021-01-22T01:08:13.226+0800: 12.917: [GC (Allocation Failure) [PSYoungGen: 555643K->126779K(562176K)] 924519K->579528K(1960448K), 0.0212178 secs] [Times: user=0.16 sys=0.00, real=0.02 secs] 
2021-01-22T01:08:13.293+0800: 12.984: [GC (Allocation Failure) [PSYoungGen: 552251K->132009K(559616K)] 1005000K->670505K(1957888K), 0.0221500 secs] [Times: user=0.17 sys=0.00, real=0.02 secs] 
2021-01-22T01:08:13.364+0800: 13.055: [GC (Allocation Failure) [PSYoungGen: 555433K->122916K(561152K)] 1093929K->742994K(1959424K), 0.0213885 secs] [Times: user=0.16 sys=0.00, real=0.02 secs] 
2021-01-22T01:08:13.443+0800: 13.134: [GC (Allocation Failure) [PSYoungGen: 546340K->125698K(563200K)] 1166418K->826126K(1961472K), 0.0233454 secs] [Times: user=0.18 sys=0.00, real=0.02 secs] 
2021-01-22T01:08:13.514+0800: 13.205: [GC (Allocation Failure) [PSYoungGen: 552194K->133857K(560640K)] 1252622K->918814K(1958912K), 0.0225801 secs] [Times: user=0.18 sys=0.00, real=0.02 secs] 
2021-01-22T01:08:13.583+0800: 13.274: [GC (Allocation Failure) [PSYoungGen: 560353K->128032K(561664K)] 1345310K->1000852K(1959936K), 0.0263054 secs] [Times: user=0.21 sys=0.00, real=0.03 secs] 
2021-01-22T01:08:13.655+0800: 13.346: [GC (Allocation Failure) [PSYoungGen: 551968K->121072K(561152K)] 1424788K->1080847K(1959424K), 0.0212343 secs] [Times: user=0.16 sys=0.00, real=0.02 secs] 
2021-01-22T01:08:13.723+0800: 13.414: [GC (Allocation Failure) [PSYoungGen: 545008K->116578K(560640K)] 1504783K->1157518K(1958912K), 0.0207480 secs] [Times: user=0.16 sys=0.00, real=0.02 secs] 
2021-01-22T01:08:13.794+0800: 13.485: [GC (Allocation Failure) [PSYoungGen: 540002K->117078K(561152K)] 1580942K->1234882K(1959424K), 0.0210793 secs] [Times: user=0.16 sys=0.00, real=0.02 secs] 
2021-01-22T01:08:13.866+0800: 13.557: [GC (Allocation Failure) [PSYoungGen: 540502K->126971K(561152K)] 1658306K->1319648K(1959424K), 0.0210442 secs] [Times: user=0.16 sys=0.00, real=0.02 secs] 
2021-01-22T01:08:13.935+0800: 13.626: [GC (Allocation Failure) [PSYoungGen: 550395K->124554K(561152K)] 1743072K->1400357K(1959424K), 0.0281583 secs] [Times: user=0.20 sys=0.00, real=0.03 secs] 
2021-01-22T01:08:14.010+0800: 13.701: [GC (Allocation Failure) [PSYoungGen: 547978K->126924K(562688K)] 1823781K->1482668K(1960960K), 0.0231091 secs] [Times: user=0.18 sys=0.00, real=0.02 secs] 
2021-01-22T01:08:14.034+0800: 13.725: [Full GC (Ergonomics) [PSYoungGen: 126924K->0K(562688K)] [ParOldGen: 1355743K->368119K(1398272K)] 1482668K->368119K(1960960K), [Metaspace: 2817K->2817K(1056768K)], 0.0420732 secs] [Times: user=0.30 sys=0.00, real=0.04 secs] 
2021-01-22T01:08:14.128+0800: 13.819: [GC (Allocation Failure) [PSYoungGen: 426496K->124470K(562688K)] 794615K->492589K(1960960K), 0.0140610 secs] [Times: user=0.10 sys=0.00, real=0.01 secs] 
2021-01-22T01:08:14.194+0800: 13.885: [GC (Allocation Failure) [PSYoungGen: 550966K->130303K(561664K)] 919085K->580097K(1959936K), 0.0211708 secs] [Times: user=0.16 sys=0.00, real=0.02 secs] 
2021-01-22T01:08:14.262+0800: 13.954: [GC (Allocation Failure) [PSYoungGen: 556799K->131012K(557568K)] 1006593K->667779K(1955840K), 0.0241452 secs] [Times: user=0.18 sys=0.00, real=0.02 secs] 
2021-01-22T01:08:14.335+0800: 14.026: [GC (Allocation Failure) [PSYoungGen: 557508K->134298K(557568K)] 1094275K->752739K(1955840K), 0.0218004 secs] [Times: user=0.17 sys=0.00, real=0.02 secs] 
2021-01-22T01:08:14.403+0800: 14.094: [GC (Allocation Failure) [PSYoungGen: 554650K->125374K(559616K)] 1173091K->833029K(1957888K), 0.0212643 secs] [Times: user=0.17 sys=0.00, real=0.02 secs] 
2021-01-22T01:08:14.471+0800: 14.162: [GC (Allocation Failure) [PSYoungGen: 545726K->119102K(560640K)] 1253381K->913262K(1958912K), 0.0205861 secs] [Times: user=0.16 sys=0.00, real=0.02 secs] 
2021-01-22T01:08:14.542+0800: 14.233: [GC (Allocation Failure) [PSYoungGen: 541502K->124262K(560640K)] 1335662K->997050K(1958912K), 0.0206781 secs] [Times: user=0.16 sys=0.00, real=0.02 secs] 
2021-01-22T01:08:14.613+0800: 14.304: [GC (Allocation Failure) [PSYoungGen: 546662K->115592K(560640K)] 1419450K->1074056K(1958912K), 0.0217138 secs] [Times: user=0.16 sys=0.00, real=0.02 secs] 
2021-01-22T01:08:14.683+0800: 14.374: [GC (Allocation Failure) [PSYoungGen: 539016K->119495K(561152K)] 1497480K->1157265K(1959424K), 0.0219803 secs] [Times: user=0.17 sys=0.00, real=0.02 secs] 
2021-01-22T01:08:14.750+0800: 14.441: [GC (Allocation Failure) [PSYoungGen: 542919K->122990K(562688K)] 1580689K->1241736K(1960960K), 0.0208820 secs] [Times: user=0.16 sys=0.00, real=0.02 secs] 
2021-01-22T01:08:14.816+0800: 14.507: [GC (Allocation Failure) [PSYoungGen: 547950K->130976K(561152K)] 1666696K->1330221K(1959424K), 0.0217991 secs] [Times: user=0.16 sys=0.00, real=0.03 secs] 
2021-01-22T01:08:14.885+0800: 14.577: [GC (Allocation Failure) [PSYoungGen: 555936K->120780K(561664K)] 1755181K->1411309K(1959936K), 0.0217651 secs] [Times: user=0.16 sys=0.00, real=0.02 secs] 
2021-01-22T01:08:14.952+0800: 14.643: [GC (Allocation Failure) [PSYoungGen: 544716K->129794K(561152K)] 1835245K->1500848K(1959424K), 0.0283123 secs] [Times: user=0.19 sys=0.01, real=0.03 secs] 
2021-01-22T01:08:14.981+0800: 14.672: [Full GC (Ergonomics) [PSYoungGen: 129794K->0K(561152K)] [ParOldGen: 1371054K->386907K(1398272K)] 1500848K->386907K(1959424K), [Metaspace: 2817K->2817K(1056768K)], 0.0459584 secs] [Times: user=0.33 sys=0.00, real=0.04 secs] 
2021-01-22T01:08:15.075+0800: 14.766: [GC (Allocation Failure) [PSYoungGen: 423936K->123084K(562176K)] 810843K->509992K(1960448K), 0.0128100 secs] [Times: user=0.09 sys=0.00, real=0.01 secs] 
2021-01-22T01:08:15.133+0800: 14.824: [GC (Allocation Failure) [PSYoungGen: 547532K->121960K(561152K)] 934440K->590289K(1959424K), 0.0206503 secs] [Times: user=0.16 sys=0.00, real=0.02 secs] 
2021-01-22T01:08:15.203+0800: 14.894: [GC (Allocation Failure) [PSYoungGen: 546408K->121610K(563200K)] 1014737K->678017K(1961472K), 0.0266917 secs] [Times: user=0.21 sys=0.00, real=0.03 secs] 
2021-01-22T01:08:15.280+0800: 14.971: [GC (Allocation Failure) [PSYoungGen: 548618K->117995K(562688K)] 1105025K->752238K(1960960K), 0.0219951 secs] [Times: user=0.17 sys=0.00, real=0.02 secs] 
2021-01-22T01:08:15.346+0800: 15.037: [GC (Allocation Failure) [PSYoungGen: 545003K->131734K(560128K)] 1179246K->842179K(1958400K), 0.0220350 secs] [Times: user=0.17 sys=0.00, real=0.02 secs] 
2021-01-22T01:08:15.418+0800: 15.109: [GC (Allocation Failure) [PSYoungGen: 556182K->112935K(537600K)] 1266627K->911543K(1935872K), 0.0211405 secs] [Times: user=0.16 sys=0.00, real=0.02 secs] 
2021-01-22T01:08:15.488+0800: 15.179: [GC (Allocation Failure) [PSYoungGen: 537383K->125202K(561664K)] 1335991K->998877K(1959936K), 0.0223279 secs] [Times: user=0.14 sys=0.03, real=0.03 secs] 
2021-01-22T01:08:15.557+0800: 15.248: [GC (Allocation Failure) [PSYoungGen: 548626K->135317K(559104K)] 1422301K->1089616K(1957376K), 0.0229770 secs] [Times: user=0.17 sys=0.00, real=0.03 secs] 
2021-01-22T01:08:15.632+0800: 15.323: [GC (Allocation Failure) [PSYoungGen: 558741K->132061K(556032K)] 1513040K->1175672K(1954304K), 0.0238584 secs] [Times: user=0.19 sys=0.00, real=0.02 secs] 
2021-01-22T01:08:15.711+0800: 15.402: [GC (Allocation Failure) [PSYoungGen: 548317K->120297K(557568K)] 1591928K->1252005K(1955840K), 0.0231820 secs] [Times: user=0.18 sys=0.00, real=0.02 secs] 
2021-01-22T01:08:15.781+0800: 15.472: [GC (Allocation Failure) [PSYoungGen: 536553K->117138K(558592K)] 1668261K->1339171K(1956864K), 0.0222636 secs] [Times: user=0.17 sys=0.00, real=0.02 secs] 
2021-01-22T01:08:15.853+0800: 15.544: [GC (Allocation Failure) [PSYoungGen: 534930K->121234K(558080K)] 1756963K->1414995K(1956352K), 0.0209018 secs] [Times: user=0.16 sys=0.00, real=0.02 secs] 
2021-01-22T01:08:15.921+0800: 15.612: [GC (Allocation Failure) [PSYoungGen: 539026K->121465K(560640K)] 1832787K->1495660K(1958912K), 0.0219010 secs] [Times: user=0.16 sys=0.00, real=0.02 secs] 
2021-01-22T01:08:15.943+0800: 15.634: [Full GC (Ergonomics) [PSYoungGen: 121465K->0K(560640K)] [ParOldGen: 1374194K->373836K(1398272K)] 1495660K->373836K(1958912K), [Metaspace: 2817K->2817K(1056768K)], 0.0484749 secs] [Times: user=0.35 sys=0.00, real=0.05 secs] 
2021-01-22T01:08:16.039+0800: 15.730: [GC (Allocation Failure) [PSYoungGen: 421376K->120085K(559616K)] 795212K->493921K(1957888K), 0.0122511 secs] [Times: user=0.09 sys=0.00, real=0.01 secs] 
2021-01-22T01:08:16.100+0800: 15.791: [GC (Allocation Failure) [PSYoungGen: 541461K->126818K(561664K)] 915297K->581532K(1959936K), 0.0210825 secs] [Times: user=0.16 sys=0.00, real=0.02 secs] 
2021-01-22T01:08:16.169+0800: 15.860: [GC (Allocation Failure) [PSYoungGen: 551266K->124044K(561664K)] 1005980K->660911K(1959936K), 0.0207286 secs] [Times: user=0.15 sys=0.00, real=0.02 secs] 
2021-01-22T01:08:16.238+0800: 15.929: [GC (Allocation Failure) [PSYoungGen: 548492K->123507K(563712K)] 1085359K->748033K(1961984K), 0.0223520 secs] [Times: user=0.17 sys=0.00, real=0.02 secs] 
2021-01-22T01:08:16.311+0800: 16.002: [GC (Allocation Failure) [PSYoungGen: 550899K->126692K(562688K)] 1175424K->830745K(1960960K), 0.0218537 secs] [Times: user=0.17 sys=0.00, real=0.02 secs] 
2021-01-22T01:08:16.384+0800: 16.075: [GC (Allocation Failure) [PSYoungGen: 554212K->118912K(564224K)] 1258265K->909074K(1962496K), 0.0216167 secs] [Times: user=0.16 sys=0.00, real=0.02 secs] 
2021-01-22T01:08:16.453+0800: 16.144: [GC (Allocation Failure) [PSYoungGen: 547968K->130948K(560128K)] 1338130K->1000842K(1958400K), 0.0217654 secs] [Times: user=0.17 sys=0.00, real=0.02 secs] 
