OpenJDK 64-Bit Server VM (25.252-b09) for linux-amd64 JRE (1.8.0_252-8u252-b09-1ubuntu1-b09), built on Apr 16 2020 08:47:49 by "buildd" with gcc 9.3.0
2021-01-22T00:41:33.882+0800: 1.738: [GC (Allocation Failure) [PSYoungGen: 1034617K->339560K(1046528K)] 1722406K->1045447K(3843072K), 0.0389475 secs] [Times: user=0.29 sys=0.01, real=0.04 secs] 
2021-01-22T00:41:34.012+0800: 1.868: [GC (Allocation Failure) [PSYoungGen: 1046120K->279769K(1037312K)] 1752007K->1062013K(3833856K), 0.0506716 secs] [Times: user=0.28 sys=0.12, real=0.05 secs] 
2021-01-22T00:41:34.139+0800: 1.995: [GC (Allocation Failure) [PSYoungGen: 965849K->175703K(862208K)] 1748093K->1113536K(3658752K), 0.0716664 secs] [Times: user=0.26 sys=0.31, real=0.07 secs] 
2021-01-22T00:41:34.287+0800: 2.143: [GC (Allocation Failure) [PSYoungGen: 861783K->183845K(1011712K)] 1799616K->1214206K(3808256K), 0.0509913 secs] [Times: user=0.25 sys=0.15, real=0.05 secs] 
2021-01-22T00:41:34.409+0800: 2.265: [GC (Allocation Failure) [PSYoungGen: 825893K->172730K(815104K)] 1856254K->1302037K(3611648K), 0.0499477 secs] [Times: user=0.25 sys=0.11, real=0.05 secs] 
2021-01-22T00:41:34.532+0800: 2.388: [GC (Allocation Failure) [PSYoungGen: 814778K->164827K(1004032K)] 1944085K->1396994K(3800576K), 0.0489715 secs] [Times: user=0.20 sys=0.19, real=0.05 secs] 
2021-01-22T00:41:34.650+0800: 2.506: [GC (Allocation Failure) [PSYoungGen: 784347K->152750K(772608K)] 2016514K->1484828K(3569152K), 0.0501576 secs] [Times: user=0.11 sys=0.26, real=0.05 secs] 
2021-01-22T00:41:34.773+0800: 2.629: [GC (Allocation Failure) [PSYoungGen: 772270K->158214K(1005568K)] 2104348K->1578686K(3802112K), 0.0468308 secs] [Times: user=0.19 sys=0.18, real=0.05 secs] 
2021-01-22T00:41:34.890+0800: 2.746: [GC (Allocation Failure) [PSYoungGen: 771078K->161657K(1005056K)] 2191550K->1666683K(3801600K), 0.0460360 secs] [Times: user=0.17 sys=0.19, real=0.04 secs] 
2021-01-22T00:41:35.003+0800: 2.859: [GC (Allocation Failure) [PSYoungGen: 774521K->180350K(1017344K)] 2279547K->1774310K(3813888K), 0.0486380 secs] [Times: user=0.28 sys=0.10, real=0.05 secs] 
2021-01-22T00:41:35.127+0800: 2.983: [GC (Allocation Failure) [PSYoungGen: 809086K->171287K(1009152K)] 2403046K->1871335K(3805696K), 0.0535513 secs] [Times: user=0.23 sys=0.20, real=0.06 secs] 
2021-01-22T00:41:35.257+0800: 3.113: [GC (Allocation Failure) [PSYoungGen: 800023K->158518K(1029632K)] 2500071K->1950121K(3826176K), 0.0496668 secs] [Times: user=0.16 sys=0.23, real=0.05 secs] 
2021-01-22T00:41:35.380+0800: 3.236: [GC (Allocation Failure) [PSYoungGen: 814390K->174599K(1024000K)] 2605993K->2043229K(3820544K), 0.0458651 secs] [Times: user=0.26 sys=0.10, real=0.04 secs] 
2021-01-22T00:41:35.498+0800: 3.354: [GC (Allocation Failure) [PSYoungGen: 830471K->180724K(1049600K)] 2699101K->2150687K(3846144K), 0.0536385 secs] [Times: user=0.29 sys=0.13, real=0.06 secs] 
2021-01-22T00:41:35.631+0800: 3.487: [GC (Allocation Failure) [PSYoungGen: 871412K->171082K(1038848K)] 2841375K->2239041K(3835392K), 0.0520992 secs] [Times: user=0.21 sys=0.19, real=0.05 secs] 
2021-01-22T00:41:35.758+0800: 3.614: [GC (Allocation Failure) [PSYoungGen: 861770K->176671K(1067520K)] 2929729K->2334584K(3864064K), 0.0501852 secs] [Times: user=0.24 sys=0.15, real=0.06 secs] 
2021-01-22T00:41:35.885+0800: 3.741: [GC (Allocation Failure) [PSYoungGen: 904223K->176515K(1057792K)] 3062136K->2418587K(3854336K), 0.0476883 secs] [Times: user=0.24 sys=0.13, real=0.05 secs] 
2021-01-22T00:41:36.014+0800: 3.870: [GC (Allocation Failure) [PSYoungGen: 904067K->183470K(1086976K)] 3146139K->2509010K(3883520K), 0.0480812 secs] [Times: user=0.11 sys=0.28, real=0.05 secs] 
2021-01-22T00:41:36.143+0800: 3.999: [GC (Allocation Failure) [PSYoungGen: 949422K->187826K(1076736K)] 3274962K->2606695K(3873280K), 0.0517947 secs] [Times: user=0.24 sys=0.16, real=0.05 secs] 
2021-01-22T00:41:36.283+0800: 4.139: [GC (Allocation Failure) [PSYoungGen: 953778K->189876K(1106944K)] 3372647K->2703812K(3903488K), 0.0558191 secs] [Times: user=0.25 sys=0.19, real=0.06 secs] 
2021-01-22T00:41:36.432+0800: 4.288: [GC (Allocation Failure) [PSYoungGen: 996276K->195952K(1097216K)] 3510212K->2801407K(3893760K), 0.0580156 secs] [Times: user=0.23 sys=0.20, real=0.06 secs] 
2021-01-22T00:41:36.579+0800: 4.435: [GC (Allocation Failure) [PSYoungGen: 1002352K->194377K(1124352K)] 3607807K->2892488K(3920896K), 0.0523258 secs] [Times: user=0.21 sys=0.20, real=0.05 secs] 
2021-01-22T00:41:36.632+0800: 4.488: [Full GC (Ergonomics) [PSYoungGen: 194377K->0K(1124352K)] [ParOldGen: 2698110K->372069K(2796544K)] 2892488K->372069K(3920896K), [Metaspace: 2816K->2816K(1056768K)], 0.0815452 secs] [Times: user=0.50 sys=0.04, real=0.08 secs] 
2021-01-22T00:41:36.809+0800: 4.665: [GC (Allocation Failure) [PSYoungGen: 842240K->207381K(1115648K)] 1214309K->579451K(3912192K), 0.0211953 secs] [Times: user=0.16 sys=0.00, real=0.02 secs] 
2021-01-22T00:41:36.928+0800: 4.784: [GC (Allocation Failure) [PSYoungGen: 1049621K->201223K(1133056K)] 1421691K->672087K(3929600K), 0.0317827 secs] [Times: user=0.24 sys=0.00, real=0.03 secs] 
2021-01-22T00:41:37.068+0800: 4.924: [GC (Allocation Failure) [PSYoungGen: 1063943K->216468K(1127424K)] 1534807K->782292K(3923968K), 0.0319459 secs] [Times: user=0.24 sys=0.00, real=0.04 secs] 
2021-01-22T00:41:37.199+0800: 5.055: [GC (Allocation Failure) [PSYoungGen: 1079188K->202676K(1137152K)] 1645012K->862357K(3933696K), 0.0300474 secs] [Times: user=0.23 sys=0.00, real=0.03 secs] 
2021-01-22T00:41:37.327+0800: 5.183: [GC (Allocation Failure) [PSYoungGen: 1074612K->220910K(1132544K)] 1734293K->967749K(3929088K), 0.0329863 secs] [Times: user=0.26 sys=0.00, real=0.04 secs] 
2021-01-22T00:41:37.465+0800: 5.321: [GC (Allocation Failure) [PSYoungGen: 1092846K->207143K(1139200K)] 1839685K->1057170K(3935744K), 0.0402818 secs] [Times: user=0.30 sys=0.00, real=0.04 secs] 
2021-01-22T00:41:37.612+0800: 5.468: [GC (Allocation Failure) [PSYoungGen: 1083687K->198309K(1135104K)] 1933714K->1146508K(3931648K), 0.0297445 secs] [Times: user=0.23 sys=0.00, real=0.03 secs] 
2021-01-22T00:41:37.742+0800: 5.598: [GC (Allocation Failure) [PSYoungGen: 1074853K->209818K(1146368K)] 2023052K->1248866K(3942912K), 0.0305243 secs] [Times: user=0.24 sys=0.00, real=0.03 secs] 
2021-01-22T00:41:37.870+0800: 5.726: [GC (Allocation Failure) [PSYoungGen: 1102746K->221272K(1144320K)] 2141794K->1351176K(3940864K), 0.0316187 secs] [Times: user=0.24 sys=0.00, real=0.03 secs] 
2021-01-22T00:41:37.998+0800: 5.854: [GC (Allocation Failure) [PSYoungGen: 1114200K->217712K(1143296K)] 2244104K->1449342K(3939840K), 0.0318661 secs] [Times: user=0.25 sys=0.00, real=0.04 secs] 
2021-01-22T00:41:38.131+0800: 5.987: [GC (Allocation Failure) [PSYoungGen: 1107568K->212157K(1143808K)] 2339198K->1538650K(3940352K), 0.0314547 secs] [Times: user=0.24 sys=0.00, real=0.03 secs] 
2021-01-22T00:41:38.260+0800: 6.116: [GC (Allocation Failure) [PSYoungGen: 1102013K->207374K(1150464K)] 2428506K->1636124K(3947008K), 0.0313329 secs] [Times: user=0.24 sys=0.00, real=0.03 secs] 
2021-01-22T00:41:38.395+0800: 6.251: [GC (Allocation Failure) [PSYoungGen: 1106446K->213422K(1146368K)] 2535196K->1728664K(3942912K), 0.0309011 secs] [Times: user=0.23 sys=0.00, real=0.03 secs] 
2021-01-22T00:41:38.539+0800: 6.395: [GC (Allocation Failure) [PSYoungGen: 1112494K->216509K(1152000K)] 2627736K->1819903K(3948544K), 0.0332540 secs] [Times: user=0.26 sys=0.00, real=0.03 secs] 
2021-01-22T00:41:38.683+0800: 6.539: [GC (Allocation Failure) [PSYoungGen: 1122749K->202405K(1152000K)] 2726143K->1902887K(3948544K), 0.0326045 secs] [Times: user=0.25 sys=0.00, real=0.03 secs] 
2021-01-22T00:41:38.829+0800: 6.685: [GC (Allocation Failure) [PSYoungGen: 1108645K->214241K(1156096K)] 2809127K->2000132K(3952640K), 0.0367153 secs] [Times: user=0.27 sys=0.01, real=0.03 secs] 
2021-01-22T00:41:38.971+0800: 6.827: [GC (Allocation Failure) [PSYoungGen: 1127649K->212416K(1155072K)] 2913540K->2086602K(3951616K), 0.0332613 secs] [Times: user=0.25 sys=0.00, real=0.03 secs] 
2021-01-22T00:41:39.126+0800: 6.982: [GC (Allocation Failure) [PSYoungGen: 1125824K->221552K(1154560K)] 3000010K->2189305K(3951104K), 0.0433900 secs] [Times: user=0.33 sys=0.00, real=0.05 secs] 
2021-01-22T00:41:39.272+0800: 7.128: [GC (Allocation Failure) [PSYoungGen: 1135984K->228034K(1142784K)] 3103737K->2288760K(3939328K), 0.0338378 secs] [Times: user=0.26 sys=0.00, real=0.03 secs] 
2021-01-22T00:41:39.410+0800: 7.266: [GC (Allocation Failure) [PSYoungGen: 1142466K->214915K(1154560K)] 3203192K->2371117K(3951104K), 0.0352022 secs] [Times: user=0.27 sys=0.01, real=0.03 secs] 
2021-01-22T00:41:39.552+0800: 7.408: [GC (Allocation Failure) [PSYoungGen: 1124227K->218159K(1152512K)] 3280429K->2467446K(3949056K), 0.0355720 secs] [Times: user=0.27 sys=0.01, real=0.03 secs] 
2021-01-22T00:41:39.701+0800: 7.557: [GC (Allocation Failure) [PSYoungGen: 1127471K->209962K(1157632K)] 3376758K->2556089K(3954176K), 0.0375399 secs] [Times: user=0.25 sys=0.01, real=0.04 secs] 
2021-01-22T00:41:39.839+0800: 7.695: [GC (Allocation Failure) [PSYoungGen: 1124906K->224024K(1155072K)] 3471033K->2660029K(3951616K), 0.0336240 secs] [Times: user=0.25 sys=0.01, real=0.03 secs] 
2021-01-22T00:41:39.975+0800: 7.831: [GC (Allocation Failure) [PSYoungGen: 1138968K->215383K(1158144K)] 3574973K->2744831K(3954688K), 0.0329887 secs] [Times: user=0.26 sys=0.00, real=0.04 secs] 
2021-01-22T00:41:40.111+0800: 7.967: [GC (Allocation Failure) [PSYoungGen: 1131690K->208455K(1156096K)] 3661139K->2823978K(3952640K), 0.0345383 secs] [Times: user=0.26 sys=0.01, real=0.03 secs] 
2021-01-22T00:41:40.264+0800: 8.120: [GC (Allocation Failure) [PSYoungGen: 1124935K->221926K(1158144K)] 3740458K->2921640K(3954688K), 0.0340185 secs] [Times: user=0.26 sys=0.00, real=0.04 secs] 
2021-01-22T00:41:40.299+0800: 8.155: [Full GC (Ergonomics) [PSYoungGen: 221926K->0K(1158144K)] [ParOldGen: 2699714K->371455K(2796544K)] 2921640K->371455K(3954688K), [Metaspace: 2816K->2816K(1056768K)], 0.0419359 secs] [Times: user=0.28 sys=0.01, real=0.04 secs] 
2021-01-22T00:41:40.441+0800: 8.297: [GC (Allocation Failure) [PSYoungGen: 920576K->214483K(1159168K)] 1292031K->585939K(3955712K), 0.0211314 secs] [Times: user=0.16 sys=0.00, real=0.02 secs] 
2021-01-22T00:41:40.566+0800: 8.422: [GC (Allocation Failure) [PSYoungGen: 1135059K->231162K(1153024K)] 1506515K->686956K(3949568K), 0.0309729 secs] [Times: user=0.23 sys=0.00, real=0.03 secs] 
2021-01-22T00:41:40.703+0800: 8.559: [GC (Allocation Failure) [PSYoungGen: 1147642K->216127K(1157120K)] 1603436K->765472K(3953664K), 0.0323639 secs] [Times: user=0.25 sys=0.00, real=0.03 secs] 
2021-01-22T00:41:40.845+0800: 8.701: [GC (Allocation Failure) [PSYoungGen: 1132607K->208978K(1160704K)] 1681952K->849527K(3957248K), 0.0292360 secs] [Times: user=0.23 sys=0.00, real=0.03 secs] 
2021-01-22T00:41:40.975+0800: 8.831: [GC (Allocation Failure) [PSYoungGen: 1131602K->224014K(1159680K)] 1772151K->950323K(3956224K), 0.0321665 secs] [Times: user=0.24 sys=0.00, real=0.03 secs] 
2021-01-22T00:41:41.111+0800: 8.967: [GC (Allocation Failure) [PSYoungGen: 1146638K->214191K(1161216K)] 1872947K->1030950K(3957760K), 0.0306868 secs] [Times: user=0.23 sys=0.00, real=0.03 secs] 
2021-01-22T00:41:41.249+0800: 9.105: [GC (Allocation Failure) [PSYoungGen: 1137327K->221087K(1159680K)] 1954086K->1125274K(3956224K), 0.0318188 secs] [Times: user=0.25 sys=0.00, real=0.03 secs] 
2021-01-22T00:41:41.382+0800: 9.238: [GC (Allocation Failure) [PSYoungGen: 1144223K->224440K(1159680K)] 2048410K->1218604K(3956224K), 0.0348476 secs] [Times: user=0.26 sys=0.01, real=0.03 secs] 
2021-01-22T00:41:41.527+0800: 9.383: [GC (Allocation Failure) [PSYoungGen: 1148088K->222109K(1160704K)] 2142252K->1313146K(3957248K), 0.0345567 secs] [Times: user=0.25 sys=0.00, real=0.04 secs] 
2021-01-22T00:41:41.673+0800: 9.529: [GC (Allocation Failure) [PSYoungGen: 1145757K->219125K(1162240K)] 2236794K->1406457K(3958784K), 0.0341766 secs] [Times: user=0.27 sys=0.00, real=0.03 secs] 
2021-01-22T00:41:41.817+0800: 9.673: [GC (Allocation Failure) [PSYoungGen: 1144309K->225035K(1160704K)] 2331641K->1503536K(3957248K), 0.0336284 secs] [Times: user=0.26 sys=0.00, real=0.04 secs] 
2021-01-22T00:41:41.960+0800: 9.816: [GC (Allocation Failure) [PSYoungGen: 1150219K->231378K(1155072K)] 2428720K->1601878K(3951616K), 0.0425528 secs] [Times: user=0.33 sys=0.00, real=0.04 secs] 
2021-01-22T00:41:42.112+0800: 9.968: [GC (Allocation Failure) [PSYoungGen: 1149906K->210412K(1158144K)] 2520406K->1680222K(3954688K), 0.0330597 secs] [Times: user=0.26 sys=0.00, real=0.03 secs] 
2021-01-22T00:41:42.246+0800: 10.102: [GC (Allocation Failure) [PSYoungGen: 1128940K->225109K(1157632K)] 2598750K->1788471K(3954176K), 0.0332603 secs] [Times: user=0.25 sys=0.00, real=0.04 secs] 
2021-01-22T00:41:42.384+0800: 10.240: [GC (Allocation Failure) [PSYoungGen: 1143637K->217089K(1158144K)] 2706999K->1877369K(3954688K), 0.0322894 secs] [Times: user=0.25 sys=0.00, real=0.03 secs] 
2021-01-22T00:41:42.519+0800: 10.375: [GC (Allocation Failure) [PSYoungGen: 1135617K->221913K(1160704K)] 2795897K->1970725K(3957248K), 0.0320285 secs] [Times: user=0.25 sys=0.00, real=0.03 secs] 
2021-01-22T00:41:42.660+0800: 10.516: [GC (Allocation Failure) [PSYoungGen: 1144537K->207209K(1159680K)] 2893349K->2049581K(3956224K), 0.0355741 secs] [Times: user=0.27 sys=0.00, real=0.03 secs] 
2021-01-22T00:41:42.808+0800: 10.664: [GC (Allocation Failure) [PSYoungGen: 1129833K->210611K(1160704K)] 2972205K->2147295K(3957248K), 0.0330329 secs] [Times: user=0.25 sys=0.00, real=0.03 secs] 
2021-01-22T00:41:42.952+0800: 10.808: [GC (Allocation Failure) [PSYoungGen: 1133747K->213306K(1160192K)] 3070431K->2241023K(3956736K), 0.0352181 secs] [Times: user=0.27 sys=0.01, real=0.03 secs] 
2021-01-22T00:41:43.093+0800: 10.949: [GC (Allocation Failure) [PSYoungGen: 1136442K->216524K(1163776K)] 3164159K->2336824K(3960320K), 0.0353615 secs] [Times: user=0.27 sys=0.00, real=0.04 secs] 
2021-01-22T00:41:43.236+0800: 11.092: [GC (Allocation Failure) [PSYoungGen: 1144780K->225761K(1162240K)] 3265080K->2441749K(3958784K), 0.0365753 secs] [Times: user=0.28 sys=0.00, real=0.04 secs] 
2021-01-22T00:41:43.402+0800: 11.258: [GC (Allocation Failure) [PSYoungGen: 1154017K->220596K(1162752K)] 3370005K->2523515K(3959296K), 0.0371587 secs] [Times: user=0.28 sys=0.00, real=0.04 secs] 
2021-01-22T00:41:43.547+0800: 11.403: [GC (Allocation Failure) [PSYoungGen: 1147828K->221200K(1162240K)] 3450747K->2623023K(3958784K), 0.0411551 secs] [Times: user=0.31 sys=0.00, real=0.05 secs] 
2021-01-22T00:41:43.696+0800: 11.552: [GC (Allocation Failure) [PSYoungGen: 1148432K->222867K(1163264K)] 3550255K->2721186K(3959808K), 0.0360394 secs] [Times: user=0.28 sys=0.00, real=0.04 secs] 
2021-01-22T00:41:43.850+0800: 11.706: [GC (Allocation Failure) [PSYoungGen: 1151635K->224426K(1153536K)] 3649954K->2816484K(3950080K), 0.0401372 secs] [Times: user=0.30 sys=0.00, real=0.04 secs] 
2021-01-22T00:41:44.004+0800: 11.860: [GC (Allocation Failure) [PSYoungGen: 1153194K->218629K(1164288K)] 3745252K->2905591K(3960832K), 0.0386754 secs] [Times: user=0.30 sys=0.00, real=0.04 secs] 
2021-01-22T00:41:44.170+0800: 12.026: [GC (Allocation Failure) [PSYoungGen: 1147909K->220739K(1162752K)] 3834871K->3002599K(3959296K), 0.0562431 secs] [Times: user=0.28 sys=0.16, real=0.05 secs] 
2021-01-22T00:41:44.227+0800: 12.083: [Full GC (Ergonomics) [PSYoungGen: 220739K->0K(1162752K)] [ParOldGen: 2781860K->389858K(2796544K)] 3002599K->389858K(3959296K), [Metaspace: 2816K->2816K(1056768K)], 0.0511947 secs] [Times: user=0.34 sys=0.01, real=0.06 secs] 
2021-01-22T00:41:44.385+0800: 12.241: [GC (Allocation Failure) [PSYoungGen: 929280K->224078K(1164288K)] 1319138K->613936K(3960832K), 0.0250655 secs] [Times: user=0.19 sys=0.00, real=0.03 secs] 
2021-01-22T00:41:44.525+0800: 12.381: [GC (Allocation Failure) [PSYoungGen: 1155918K->225054K(1157120K)] 1545776K->709266K(3953664K), 0.0357434 secs] [Times: user=0.28 sys=0.00, real=0.04 secs] 
2021-01-22T00:41:44.677+0800: 12.533: [GC (Allocation Failure) [PSYoungGen: 1156894K->209643K(1163264K)] 1641106K->787714K(3959808K), 0.0356754 secs] [Times: user=0.28 sys=0.00, real=0.04 secs] 
2021-01-22T00:41:44.830+0800: 12.686: [GC (Allocation Failure) [PSYoungGen: 1139435K->220164K(1163776K)] 1717506K->886169K(3960320K), 0.0366015 secs] [Times: user=0.28 sys=0.00, real=0.03 secs] 
2021-01-22T00:41:44.973+0800: 12.829: [GC (Allocation Failure) [PSYoungGen: 1149956K->208377K(1163776K)] 1815961K->965327K(3960320K), 0.0297118 secs] [Times: user=0.23 sys=0.00, real=0.03 secs] 
2021-01-22T00:41:45.109+0800: 12.965: [GC (Allocation Failure) [PSYoungGen: 1139193K->217035K(1164288K)] 1896143K->1061931K(3960832K), 0.0309308 secs] [Times: user=0.24 sys=0.00, real=0.03 secs] 
2021-01-22T00:41:45.252+0800: 13.108: [GC (Allocation Failure) [PSYoungGen: 1147851K->224003K(1164288K)] 1992747K->1162162K(3960832K), 0.0373610 secs] [Times: user=0.28 sys=0.00, real=0.04 secs] 
2021-01-22T00:41:45.408+0800: 13.264: [GC (Allocation Failure) [PSYoungGen: 1155843K->220734K(1164800K)] 2094002K->1246932K(3961344K), 0.0367191 secs] [Times: user=0.29 sys=0.00, real=0.04 secs] 
2021-01-22T00:41:45.562+0800: 13.418: [GC (Allocation Failure) [PSYoungGen: 1152574K->220534K(1166336K)] 2178772K->1338157K(3962880K), 0.0508595 secs] [Times: user=0.37 sys=0.00, real=0.05 secs] 
2021-01-22T00:41:45.740+0800: 13.596: [GC (Allocation Failure) [PSYoungGen: 1154422K->215287K(1165312K)] 2272045K->1431846K(3961856K), 0.0334429 secs] [Times: user=0.26 sys=0.00, real=0.03 secs] 
2021-01-22T00:41:45.883+0800: 13.739: [GC (Allocation Failure) [PSYoungGen: 1149175K->229410K(1160704K)] 2365734K->1532523K(3957248K), 0.0343636 secs] [Times: user=0.26 sys=0.00, real=0.03 secs] 
2021-01-22T00:41:46.059+0800: 13.915: [GC (Allocation Failure) [PSYoungGen: 1159202K->217351K(1163776K)] 2462315K->1608506K(3960320K), 0.0402778 secs] [Times: user=0.31 sys=0.00, real=0.04 secs] 
2021-01-22T00:41:46.252+0800: 14.108: [GC (Allocation Failure) [PSYoungGen: 1147143K->210515K(1164800K)] 2538298K->1697141K(3961344K), 0.0408985 secs] [Times: user=0.32 sys=0.00, real=0.04 secs] 
2021-01-22T00:41:46.416+0800: 14.272: [GC (Allocation Failure) [PSYoungGen: 1142355K->212002K(1164800K)] 2628981K->1784211K(3961344K), 0.0361740 secs] [Times: user=0.27 sys=0.00, real=0.04 secs] 
2021-01-22T00:41:46.575+0800: 14.431: [GC (Allocation Failure) [PSYoungGen: 1143842K->219482K(1165824K)] 2716051K->1873260K(3962368K), 0.0385306 secs] [Times: user=0.30 sys=0.00, real=0.04 secs] 
2021-01-22T00:41:46.735+0800: 14.591: [GC (Allocation Failure) [PSYoungGen: 1152346K->220616K(1164800K)] 2806124K->1962140K(3961344K), 0.0386242 secs] [Times: user=0.30 sys=0.00, real=0.04 secs] 
2021-01-22T00:41:46.897+0800: 14.753: [GC (Allocation Failure) [PSYoungGen: 1153480K->205025K(1164288K)] 2895004K->2043855K(3960832K), 0.0399591 secs] [Times: user=0.31 sys=0.00, real=0.04 secs] 
2021-01-22T00:41:47.050+0800: 14.906: [GC (Allocation Failure) [PSYoungGen: 1137889K->219808K(1165312K)] 2976719K->2139950K(3961856K), 0.0411685 secs] [Times: user=0.32 sys=0.00, real=0.04 secs] 
2021-01-22T00:41:47.225+0800: 15.081: [GC (Allocation Failure) [PSYoungGen: 1152672K->216720K(1167360K)] 3072814K->2233240K(3963904K), 0.0417178 secs] [Times: user=0.32 sys=0.00, real=0.04 secs] 
2021-01-22T00:41:47.401+0800: 15.257: [GC (Allocation Failure) [PSYoungGen: 1152144K->222137K(1165824K)] 3168664K->2319807K(3962368K), 0.0395333 secs] [Times: user=0.30 sys=0.00, real=0.04 secs] 
2021-01-22T00:41:47.567+0800: 15.423: [GC (Allocation Failure) [PSYoungGen: 1157561K->220955K(1166848K)] 3255231K->2410046K(3963392K), 0.0369017 secs] [Times: user=0.29 sys=0.00, real=0.04 secs] 
2021-01-22T00:41:47.717+0800: 15.573: [GC (Allocation Failure) [PSYoungGen: 1156891K->223346K(1159680K)] 3345982K->2500059K(3956224K), 0.0372201 secs] [Times: user=0.29 sys=0.00, real=0.04 secs] 
2021-01-22T00:41:47.871+0800: 15.727: [GC (Allocation Failure) [PSYoungGen: 1159282K->215975K(1166848K)] 3435995K->2591397K(3963392K), 0.0399658 secs] [Times: user=0.32 sys=0.00, real=0.04 secs] 
2021-01-22T00:41:48.039+0800: 15.895: [GC (Allocation Failure) [PSYoungGen: 1151399K->218401K(1166336K)] 3526821K->2679980K(3962880K), 0.0408329 secs] [Times: user=0.28 sys=0.01, real=0.04 secs] 
2021-01-22T00:41:48.233+0800: 16.088: [GC (Allocation Failure) [PSYoungGen: 1153825K->225126K(1165312K)] 3615404K->2770247K(3961856K), 0.0391461 secs] [Times: user=0.31 sys=0.00, real=0.04 secs] 
2021-01-22T00:41:48.542+0800: 16.398: [GC (Allocation Failure) [PSYoungGen: 1161062K->226500K(1162752K)] 3706183K->2861334K(3959296K), 0.0513530 secs] [Times: user=0.39 sys=0.00, real=0.05 secs] 
2021-01-22T00:41:48.873+0800: 16.729: [GC (Allocation Failure) [PSYoungGen: 1162436K->216679K(1165824K)] 3797270K->2943997K(3962368K), 0.0443349 secs] [Times: user=0.35 sys=0.00, real=0.04 secs] 
2021-01-22T00:41:48.918+0800: 16.774: [Full GC (Ergonomics) [PSYoungGen: 216679K->0K(1165824K)] [ParOldGen: 2727317K->376197K(2796544K)] 2943997K->376197K(3962368K), [Metaspace: 2816K->2816K(1056768K)], 0.0699777 secs] [Times: user=0.42 sys=0.02, real=0.08 secs] 
2021-01-22T00:41:49.139+0800: 16.995: [GC (Allocation Failure) [PSYoungGen: 933376K->219319K(1165312K)] 1309573K->595516K(3961856K), 0.0249373 secs] [Times: user=0.19 sys=0.00, real=0.02 secs] 
2021-01-22T00:41:49.291+0800: 17.147: [GC (Allocation Failure) [PSYoungGen: 1152695K->230905K(1160704K)] 1528892K->699079K(3957248K), 0.0399848 secs] [Times: user=0.31 sys=0.00, real=0.04 secs] 
2021-01-22T00:41:49.449+0800: 17.305: [GC (Allocation Failure) [PSYoungGen: 1160697K->220606K(1163776K)] 1628871K->783919K(3960320K), 0.0408045 secs] [Times: user=0.32 sys=0.00, real=0.04 secs] 
2021-01-22T00:41:49.608+0800: 17.464: [GC (Allocation Failure) [PSYoungGen: 1150398K->223302K(1165312K)] 1713711K->880042K(3961856K), 0.0394269 secs] [Times: user=0.29 sys=0.01, real=0.03 secs] 
